match_id,region,game_creation,game_version,queue_id,team_id,side,win,gold_15,damage_dealt,kills,wards_placed,match_duration_min,damage_per_min
EUW1_7682726660,EUW,1768251000066,16.1.737.4870,420,200,red,0,4916.6,43140.0,8,39,19.8,2178.7878787878785
EUW1_7682774016,EUW,1768252463676,16.1.737.4870,420,100,blue,1,4806.0,221713.0,51,99,41.7,5316.858513189448
EUW1_7682774016,EUW,1768252463676,16.1.737.4870,420,200,red,0,5279.8,171956.0,44,87,41.7,4123.645083932854
EUW1_7682849085,EUW,1768254711356,16.1.737.4870,420,100,blue,1,4858.2,90380.0,26,73,32.61666666666667,2770.9759836484413
EUW1_7682849085,EUW,1768254711356,16.1.737.4870,420,200,red,0,5038.8,73565.0,19,73,32.61666666666667,2255.442003065917
EUW1_7682870908,EUW,1768255334878,16.1.737.4870,420,100,blue,1,5644.0,177692.0,48,102,38.05,4669.960578186597
EUW1_7682870908,EUW,1768255334878,16.1.737.4870,420,200,red,0,5193.8,134563.0,42,78,38.05,3536.4783180026284
EUW1_7682920728,EUW,1768256895878,16.1.737.4870,420,100,blue,1,4965.8,122927.0,34,53,32.05,3835.4758190327616
EUW1_7682920728,EUW,1768256895878,16.1.737.4870,420,200,red,0,5597.2,99612.0,28,68,32.05,3108.01872074883
EUW1_7682947662,EUW,1768257933619,16.1.737.4870,420,100,blue,1,5561.6,107893.0,37,61,26.81666666666667,4023.356121814791
EUW1_7682947662,EUW,1768257933619,16.1.737.4870,420,200,red,0,5542.6,89600.0,22,44,26.81666666666667,3341.2057178371656
EUW1_7683484763,EUW,1768314364138,16.1.737.4870,420,100,blue,0,5596.0,243699.0,47,106,43.63333333333333,5585.156608097785
EUW1_7683484763,EUW,1768314364138,16.1.737.4870,420,200,red,1,5185.0,247060.0,68,93,43.63333333333333,5662.18487394958
EUW1_7683537293,EUW,1768317312583,16.1.737.4870,420,100,blue,0,4818.8,77545.0,21,45,28.483333333333338,2722.4692802808654
EUW1_7683537293,EUW,1768317312583,16.1.737.4870,420,200,red,1,5379.8,120391.0,35,56,28.483333333333338,4226.717378583967
EUW1_7683899215,EUW,1768331099927,16.1.737.4870,420,100,blue,0,4278.8,63861.0,14,54,28.616666666666667,2231.6016307513105
EUW1_7683899215,EUW,1768331099927,16.1.737.4870,420,200,red,1,5804.4,94436.0,30,65,28.616666666666667,3300.0349446709374
EUW1_7683973056,EUW,1768333249568,16.1.737.4870,420,100,blue,1,5698.8,100701.0,25,55,25.466666666666665,3954.2277486911
EUW1_7683973056,EUW,1768333249568,16.1.737.4870,420,200,red,0,4495.8,51765.0,13,63,25.466666666666665,2032.6570680628274
EUW1_7684268643,EUW,1768341468156,16.1.737.4870,420,100,blue,1,4917.4,121102.0,36,88,32.766666666666666,3695.8901322482197
EUW1_7684268643,EUW,1768341468156,16.1.737.4870,420,200,red,0,4875.0,89032.0,24,55,32.766666666666666,2717.151576805697
EUW1_7684320533,EUW,1768342920414,16.1.737.4870,420,100,blue,1,5789.2,128107.0,45,95,33.53333333333333,3820.2882703777336
EUW1_7684320533,EUW,1768342920414,16.1.737.4870,420,200,red,0,5619.6,106596.0,33,63,33.53333333333333,3178.8071570576544
EUW1_7684453508,EUW,1768348549602,16.1.737.4870,420,100,blue,0,5756.6,109043.0,26,64,31.616666666666667,3448.908803373748
EUW1_7684453508,EUW,1768348549602,16.1.737.4870,420,200,red,1,5290.4,118722.0,31,92,31.616666666666667,3755.044807590933
EUW1_7684767247,EUW,1768393243097,16.1.737.4870,420,100,blue,0,543.0,156.0,0,2,1.3333333333333333,117.0
EUW1_7684767247,EUW,1768393243097,16.1.737.4870,420,200,red,1,663.4,706.0,1,2,1.3333333333333333,529.5
EUW1_7684782473,EUW,1768393824852,16.1.737.4870,420,100,blue,0,5060.4,148349.0,36,88,42.733333333333334,3471.5054602184086
EUW1_7684782473,EUW,1768393824852,16.1.737.4870,420,200,red,1,4768.4,200765.0,41,113,42.733333333333334,4698.088923556942
EUW1_7684882464,EUW,1768399914907,16.1.737.4870,420,100,blue,0,5140.2,47566.0,8,50,21.633333333333333,2198.736517719569
EUW1_7684882464,EUW,1768399914907,16.1.737.4870,420,200,red,1,5093.0,60043.0,21,50,21.633333333333333,2775.485362095532
EUW1_7685171251,EUW,1768413100593,16.1.737.4870,420,100,blue,1,4966.4,139532.0,41,72,32.93333333333333,4236.8016194331985
EUW1_7685171251,EUW,1768413100593,16.1.737.4870,420,200,red,0,5027.8,95653.0,25,89,32.93333333333333,2904.443319838057
EUW1_7685176271,EUW,1768413351648,16.1.737.4870,420,100,blue,1,5247.4,84004.0,34,52,22.35,3758.5682326621923
EUW1_7685176271,EUW,1768413351648,16.1.737.4870,420,200,red,0,5400.2,42607.0,12,51,22.35,1906.353467561521
EUW1_7685284011,EUW,1768416963144,16.1.737.4870,420,100,blue,0,5472.8,169721.0,42,80,39.4,4307.63959390863
EUW1_7685284011,EUW,1768416963144,16.1.737.4870,420,200,red,1,5135.6,218742.0,55,90,39.4,5551.827411167513
EUW1_7685327539,EUW,1768418300817,16.1.737.4870,420,100,blue,1,5504.4,178246.0,40,96,39.75,4484.176100628931
EUW1_7685327539,EUW,1768418300817,16.1.737.4870,420,200,red,0,6323.0,205982.0,37,91,39.75,5181.937106918239
EUW1_7685378572,EUW,1768419885086,16.1.737.4870,420,100,blue,1,5252.8,174327.0,36,99,39.88333333333333,4370.923526953615
EUW1_7685378572,EUW,1768419885086,16.1.737.4870,420,200,red,0,5795.8,122038.0,26,89,39.88333333333333,3059.874634350188
EUW1_7685392240,EUW,1768420457805,16.1.737.4870,420,100,blue,0,5748.8,100956.0,25,91,31.3,3225.4313099041533
EUW1_7685392240,EUW,1768420457805,16.1.737.4870,420,200,red,1,5437.6,113829.0,41,96,31.3,3636.709265175719
EUW1_7685412990,EUW,1768421070684,16.1.737.4870,420,100,blue,1,5887.0,88979.0,33,62,27.7,3212.2382671480145
EUW1_7685412990,EUW,1768421070684,16.1.737.4870,420,200,red,0,5557.6,88729.0,24,54,27.7,3203.212996389892
EUW1_7685475246,EUW,1768423050804,16.1.737.4870,420,100,blue,0,6210.6,128649.0,35,69,33.9,3794.9557522123896
EUW1_7685475246,EUW,1768423050804,16.1.737.4870,420,200,red,1,5894.2,124159.0,39,85,33.9,3662.5073746312687
EUW1_7685546237,EUW,1768425196369,16.1.737.4870,420,100,blue,0,5280.2,77668.0,15,65,29.45,2637.283531409168
EUW1_7685546237,EUW,1768425196369,16.1.737.4870,420,200,red,1,5397.0,109089.0,32,66,29.45,3704.2105263157896
EUW1_7685573526,EUW,1768425778153,16.1.737.4870,420,100,blue,1,5161.8,204411.0,46,61,37.35,5472.851405622489
EUW1_7685573526,EUW,1768425778153,16.1.737.4870,420,200,red,0,6003.4,133521.0,47,77,37.35,3574.859437751004
EUW1_7685627850,EUW,1768427632169,16.1.737.4870,420,100,blue,1,5148.6,282744.0,57,122,50.46666666666667,5602.589167767503
EUW1_7685627850,EUW,1768427632169,16.1.737.4870,420,200,red,0,4792.8,240846.0,42,117,50.46666666666667,4772.377807133421
EUW1_7685653723,EUW,1768428444868,16.1.737.4870,420,100,blue,0,5203.0,139276.0,30,77,31.4,4435.541401273886
EUW1_7685653723,EUW,1768428444868,16.1.737.4870,420,200,red,1,5588.6,126053.0,43,54,31.4,4014.426751592357
EUW1_7685706023,EUW,1768430569724,16.1.737.4870,420,100,blue,1,5286.8,111376.0,37,67,28.28333333333334,3937.866823806717
EUW1_7685706023,EUW,1768430569724,16.1.737.4870,420,200,red,0,4493.6,82391.0,19,37,28.28333333333334,2913.0583382439595
EUW1_7685754349,EUW,1768432845352,16.1.737.4870,420,100,blue,0,5159.0,75775.0,26,44,23.083333333333332,3282.6714801444045
EUW1_7685754349,EUW,1768432845352,16.1.737.4870,420,200,red,1,6360.6,94735.0,44,57,23.083333333333332,4104.0433212996395
EUW1_7686133903,EUW,1768481358517,16.1.737.4870,420,100,blue,0,5146.0,102306.0,25,58,29.45,3473.887945670628
EUW1_7686133903,EUW,1768481358517,16.1.737.4870,420,200,red,1,5512.4,123188.0,44,72,29.45,4182.95415959253
EUW1_7686194564,EUW,1768485037200,16.1.737.4870,420,100,blue,1,5974.0,122552.0,44,52,30.25,4051.305785123967
EUW1_7686194564,EUW,1768485037200,16.1.737.4870,420,200,red,0,5218.6,129587.0,23,61,30.25,4283.8677685950415
EUW1_7686232147,EUW,1768487310414,16.1.737.4870,420,100,blue,0,5762.2,92919.0,27,68,29.31666666666667,3169.4940306992607
EUW1_7686232147,EUW,1768487310414,16.1.737.4870,420,200,red,1,5849.2,116574.0,43,62,29.31666666666667,3976.3729391699826
EUW1_7686270234,EUW,1768489400218,16.1.737.4870,420,100,blue,0,689.8,135.0,0,1,1.7666666666666664,76.41509433962266
EUW1_7686270234,EUW,1768489400218,16.1.737.4870,420,200,red,1,769.6,1170.0,1,4,1.7666666666666664,662.2641509433963
EUW1_7686279202,EUW,1768489857561,16.1.737.4870,420,100,blue,0,4709.2,48156.0,9,49,23.166666666666668,2078.6762589928057
EUW1_7686279202,EUW,1768489857561,16.1.737.4870,420,200,red,1,5925.8,91575.0,30,51,23.166666666666668,3952.8776978417263
EUW1_7686335610,EUW,1768492414959,16.1.737.4870,420,100,blue,0,4914.2,112392.0,24,60,35.516666666666666,3164.4861567339276
EUW1_7686335610,EUW,1768492414959,16.1.737.4870,420,200,red,1,5486.4,135925.0,31,98,35.516666666666666,3827.07648991084
EUW1_7686428131,EUW,1768496639598,16.1.737.4870,420,100,blue,0,5409.8,146271.0,38,76,34.583333333333336,4229.522891566265
EUW1_7686428131,EUW,1768496639598,16.1.737.4870,420,200,red,1,5804.2,152864.0,38,90,34.583333333333336,4420.163855421686
EUW1_7686495605,EUW,1768499055619,16.1.737.4870,420,100,blue,0,5452.4,80968.0,20,46,23.933333333333334,3383.0640668523674
EUW1_7686495605,EUW,1768499055619,16.1.737.4870,420,200,red,1,5873.2,108515.0,35,48,23.933333333333334,4534.052924791086
EUW1_7686518849,EUW,1768499950917,16.1.737.4870,420,100,blue,1,5546.4,170360.0,43,87,37.8,4506.878306878307
EUW1_7686518849,EUW,1768499950917,16.1.737.4870,420,200,red,0,5795.6,152106.0,45,102,37.8,4023.9682539682544
EUW1_7686536273,EUW,1768500766913,16.1.737.4870,420,100,blue,0,5092.2,120482.0,24,61,28.766666666666662,4188.250289687138
EUW1_7686536273,EUW,1768500766913,16.1.737.4870,420,200,red,1,6576.4,114964.0,47,55,28.766666666666662,3996.4310544611826
EUW1_7686537850,EUW,1768500658879,16.1.737.4870,420,100,blue,1,5625.6,113458.0,33,59,26.233333333333338,4324.955527318932
EUW1_7686537850,EUW,1768500658879,16.1.737.4870,420,200,red,0,4864.4,81635.0,18,55,26.233333333333338,3111.880559085133
EUW1_7686589986,EUW,1768502524096,16.1.737.4870,420,100,blue,0,4856.2,82389.0,14,36,26.81666666666667,3072.3057799875696
EUW1_7686589986,EUW,1768502524096,16.1.737.4870,420,200,red,1,6143.4,119811.0,45,56,26.81666666666667,4467.781230577998
EUW1_7686664054,EUW,1768505061162,16.1.737.4870,420,100,blue,1,5712.2,156343.0,42,99,38.81666666666667,4027.7286389008154
EUW1_7686664054,EUW,1768505061162,16.1.737.4870,420,200,red,0,5436.6,198875.0,32,65,38.81666666666667,5123.443537999141
EUW1_7686774428,EUW,1768508511615,16.1.737.4870,420,100,blue,0,5722.0,194119.0,41,109,43.35,4477.946943483275
EUW1_7686774428,EUW,1768508511615,16.1.737.4870,420,200,red,1,5653.0,203265.0,50,140,43.35,4688.927335640138
EUW1_7686924881,EUW,1768511519449,16.1.737.4870,420,100,blue,0,6511.8,164979.0,52,75,31.8,5188.018867924528
EUW1_7686924881,EUW,1768511519449,16.1.737.4870,420,200,red,1,5116.8,172238.0,40,54,31.8,5416.2893081761
EUW1_7687152609,EUW,1768518375731,16.1.737.4870,420,100,blue,0,5066.6,98104.0,20,65,32.6,3009.325153374233
EUW1_7687152609,EUW,1768518375731,16.1.737.4870,420,200,red,1,5464.8,129079.0,38,61,32.6,3959.4785276073617
EUW1_7687903459,EUW,1768583196918,16.1.737.4870,420,100,blue,1,5937.4,100742.0,30,42,24.233333333333334,4157.16643741403
EUW1_7687903459,EUW,1768583196918,16.1.737.4870,420,200,red,0,5290.2,86900.0,19,46,24.233333333333334,3585.9697386519942
KR_7104218259,KR,1717930814276,14.11.589.9418,420,100,blue,1,5448.0,142001.0,31,90,38.78333333333333,3661.392350666094
KR_7104218259,KR,1717930814276,14.11.589.9418,420,200,red,0,4846.6,91489.0,22,66,38.78333333333333,2358.977223893425
KR_7104320023,KR,1717934317397,14.11.589.9418,420,100,blue,0,4835.6,122769.0,29,70,35.65,3443.730715287518
KR_7104320023,KR,1717934317397,14.11.589.9418,420,200,red,1,5175.2,131518.0,38,70,35.65,3689.1444600280506
KR_7123786701,KR,1719314412330,14.12.593.5894,420,100,blue,0,553.0,397.0,0,1,2.05,193.65853658536588
KR_7123786701,KR,1719314412330,14.12.593.5894,420,200,red,1,693.6,1148.0,1,3,2.05,560.0
KR_7123799699,KR,1719314912897,14.12.593.5894,420,100,blue,1,4723.6,97360.0,28,58,32.333333333333336,3011.1340206185564
KR_7123799699,KR,1719314912897,14.12.593.5894,420,200,red,0,5555.6,93790.0,25,75,32.333333333333336,2900.7216494845356
KR_7139897672,KR,1720428565769,14.13.598.9749,420,100,blue,0,5026.0,120664.0,30,61,35.5,3398.9859154929577
KR_7139897672,KR,1720428565769,14.13.598.9749,420,200,red,1,5175.6,154569.0,45,61,35.5,4354.056338028169
KR_7139955336,KR,1720431559528,14.13.598.9749,420,100,blue,1,5686.4,100500.0,34,58,25.633333333333333,3920.676202860858
KR_7139955336,KR,1720431559528,14.13.598.9749,420,200,red,0,5212.0,74120.0,24,37,25.633333333333333,2891.547464239272
KR_7140993211,KR,1720510100335,14.13.598.9749,420,100,blue,1,6172.4,45539.0,23,32,16.716666666666665,2724.167497507478
KR_7140993211,KR,1720510100335,14.13.598.9749,420,200,red,0,4541.2,35324.0,8,27,16.716666666666665,2113.1006979062813
KR_7146737033,KR,1720896625729,14.13.598.9749,420,100,blue,1,6404.6,97893.0,39,41,22.733333333333334,4306.143695014663
KR_7146737033,KR,1720896625729,14.13.598.9749,420,200,red,0,4512.4,67632.0,13,41,22.733333333333334,2975.014662756598
KR_7146751296,KR,1720898633888,14.13.598.9749,420,100,blue,0,5428.4,51658.0,18,30,21.266666666666666,2429.0595611285266
KR_7146751296,KR,1720898633888,14.13.598.9749,420,200,red,1,6292.2,91830.0,43,33,21.266666666666666,4318.025078369906
KR_7146752920,KR,1720900302336,14.13.598.9749,420,100,blue,0,505.2,183.0,0,0,1.8333333333333333,99.81818181818183
KR_7146752920,KR,1720900302336,14.13.598.9749,420,200,red,1,523.2,0.0,0,0,1.8333333333333333,0.0
KR_7187314111,KR,1722155640811,14.14.603.4237,420,100,blue,1,6542.8,45321.0,24,23,15.25,2971.8688524590166
KR_7187314111,KR,1722155640811,14.14.603.4237,420,200,red,0,4302.2,29710.0,4,25,15.25,1948.1967213114754
KR_7187368649,KR,1722156906350,14.14.603.4237,420,100,blue,1,6351.0,53254.0,20,34,19.55,2723.9897698209716
KR_7187368649,KR,1722156906350,14.14.603.4237,420,200,red,0,4748.6,31965.0,6,38,19.55,1635.0383631713555
KR_7194546279,KR,1722428310776,14.15.604.8769,420,100,blue,0,4399.4,114679.0,26,92,35.06666666666667,3270.3136882129274
KR_7194546279,KR,1722428310776,14.15.604.8769,420,200,red,1,5694.6,120581.0,27,74,35.06666666666667,3438.621673003802
KR_7237622471,KR,1724389887813,14.16.612.449,420,100,blue,0,4884.6,105897.0,26,85,33.86666666666667,3126.8799212598424
KR_7237622471,KR,1724389887813,14.16.612.449,420,200,red,1,5187.4,152194.0,42,65,33.86666666666667,4493.917322834645
KR_7237662260,KR,1724392363230,14.16.612.449,420,100,blue,0,4957.0,57846.0,15,37,22.966666666666665,2518.6937590711177
KR_7237662260,KR,1724392363230,14.16.612.449,420,200,red,1,5409.4,74736.0,33,61,22.966666666666665,3254.1074020319306
KR_7237696021,KR,1724394227255,14.16.612.449,420,100,blue,1,6694.8,98633.0,32,53,26.083333333333332,3781.456869009585
KR_7237696021,KR,1724394227255,14.16.612.449,420,200,red,0,4805.4,69381.0,26,38,26.083333333333332,2659.974440894569
KR_7237731380,KR,1724396153708,14.16.612.449,420,100,blue,1,756.8,1002.0,1,1,2.433333333333333,411.7808219178083
KR_7237731380,KR,1724396153708,14.16.612.449,420,200,red,0,842.4,2101.0,2,2,2.433333333333333,863.4246575342466
KR_7237741376,KR,1724396757208,14.16.612.449,420,100,blue,0,4947.0,90591.0,28,47,29.05,3118.4509466437175
KR_7237741376,KR,1724396757208,14.16.612.449,420,200,red,1,5378.6,106987.0,34,50,29.05,3682.8571428571427
KR_7252253373,KR,1725095047767,14.17.614.2229,420,100,blue,1,5417.6,185833.0,46,115,43.53333333333333,4268.751914241961
KR_7252253373,KR,1725095047767,14.17.614.2229,420,200,red,0,5025.6,174922.0,45,82,43.53333333333333,4018.1163859111793
KR_7252368380,KR,1725098067547,14.17.614.2229,420,100,blue,1,6617.4,43117.0,24,20,15.433333333333334,2793.758099352052
KR_7252368380,KR,1725098067547,14.17.614.2229,420,200,red,0,4302.8,29347.0,6,30,15.433333333333334,1901.5334773218142
KR_7252430448,KR,1725099712317,14.17.614.2229,420,100,blue,0,5029.6,140227.0,30,76,38.88333333333333,3606.3523360480067
KR_7252430448,KR,1725099712317,14.17.614.2229,420,200,red,1,5792.2,151374.0,50,81,38.88333333333333,3893.0304329189885
KR_7272600895,KR,1726045000853,14.18.616.8335,420,100,blue,1,5354.4,69549.0,27,50,26.983333333333338,2577.4799258801727
KR_7272600895,KR,1726045000853,14.18.616.8335,420,200,red,0,4760.8,65015.0,10,70,26.983333333333338,2409.450277949351
KR_7272816745,KR,1726050959758,14.18.616.8335,420,100,blue,1,4785.6,121491.0,36,58,33.43333333333333,3633.8285144566303
KR_7272816745,KR,1726050959758,14.18.616.8335,420,200,red,0,4479.8,110226.0,26,70,33.43333333333333,3296.8893320039883
KR_7273075405,KR,1726057500177,14.18.616.8335,420,100,blue,0,5585.6,106198.0,26,54,31.383333333333333,3383.8980350504517
KR_7273075405,KR,1726057500177,14.18.616.8335,420,200,red,1,5148.8,138488.0,33,77,31.383333333333333,4412.78810408922
KR_7273183402,KR,1726060097058,14.18.616.8335,420,100,blue,0,4949.2,133027.0,29,60,31.93333333333333,4165.772442588727
KR_7273183402,KR,1726060097058,14.18.616.8335,420,200,red,1,5327.2,134882.0,36,76,31.93333333333333,4223.862212943633
KR_7273411138,KR,1726065397221,14.18.616.8335,420,100,blue,1,6093.2,28658.0,18,23,15.583333333333334,1839.0160427807486
KR_7273411138,KR,1726065397221,14.18.616.8335,420,200,red,0,4556.0,30498.0,5,26,15.583333333333334,1957.090909090909
KR_7273480082,KR,1726067373632,14.18.616.8335,420,100,blue,1,6152.6,78220.0,28,24,20.983333333333334,3727.720413026211
KR_7273480082,KR,1726067373632,14.18.616.8335,420,200,red,0,4470.2,52279.0,12,29,20.983333333333334,2491.453534551231
KR_7273518944,KR,1726069117935,14.18.616.8335,420,100,blue,0,4907.0,125109.0,34,86,36.2,3456.0497237569057
KR_7273518944,KR,1726069117935,14.18.616.8335,420,200,red,1,5163.0,145635.0,37,67,36.2,4023.066298342541
KR_7273599230,KR,1726072096382,14.18.616.8335,420,100,blue,0,4638.6,93085.0,13,74,34.6,2690.3179190751443
KR_7273599230,KR,1726072096382,14.18.616.8335,420,200,red,1,5285.0,116465.0,37,76,34.6,3366.0404624277458
KR_7274713592,KR,1726142792775,14.18.616.8335,420,100,blue,0,5781.8,80995.0,30,50,25.68333333333333,3153.6015574302405
KR_7274713592,KR,1726142792775,14.18.616.8335,420,200,red,1,5379.0,88573.0,38,52,25.68333333333333,3448.656716417911
KR_7274774955,KR,1726144683757,14.18.616.8335,420,100,blue,0,4301.6,106386.0,21,68,34.916666666666664,3046.854415274463
KR_7274774955,KR,1726144683757,14.18.616.8335,420,200,red,1,5368.8,161636.0,41,71,34.916666666666664,4629.193317422435
KR_7274892247,KR,1726147487979,14.18.616.8335,420,100,blue,0,5139.6,88133.0,18,61,26.3,3351.06463878327
KR_7274892247,KR,1726147487979,14.18.616.8335,420,200,red,1,5927.2,112052.0,47,48,26.3,4260.532319391635
KR_7274975027,KR,1726149473544,14.18.616.8335,420,100,blue,1,5776.8,69952.0,25,68,24.033333333333335,2910.624133148405
KR_7274975027,KR,1726149473544,14.18.616.8335,420,200,red,0,4707.8,54391.0,16,50,24.033333333333335,2263.148404993065
KR_7275035906,KR,1726151263562,14.18.616.8335,420,100,blue,0,5138.0,39070.0,9,39,19.333333333333332,2020.8620689655174
KR_7275035906,KR,1726151263562,14.18.616.8335,420,200,red,1,5320.4,42519.0,17,38,19.333333333333332,2199.2586206896553
KR_7275102821,KR,1726153049704,14.18.616.8335,420,100,blue,1,5795.8,119905.0,32,56,31.266666666666662,3834.914712153519
KR_7275102821,KR,1726153049704,14.18.616.8335,420,200,red,0,5026.8,101923.0,29,90,31.266666666666662,3259.797441364606
KR_7276478106,KR,1726228908186,14.18.616.8335,420,100,blue,1,5883.8,69004.0,24,40,21.75,3172.597701149425
KR_7276478106,KR,1726228908186,14.18.616.8335,420,200,red,0,5187.8,57922.0,17,50,21.75,2663.080459770115
KR_7276540833,KR,1726230745049,14.18.616.8335,420,100,blue,0,4652.8,35878.0,6,29,17.983333333333334,1995.0695088044486
KR_7276540833,KR,1726230745049,14.18.616.8335,420,200,red,1,5151.6,43037.0,18,36,17.983333333333334,2393.1603336422613
KR_7276609382,KR,1726232219327,14.18.616.8335,420,100,blue,1,5087.8,139237.0,39,73,32.28333333333333,4312.968508002065
KR_7276609382,KR,1726232219327,14.18.616.8335,420,200,red,0,5579.6,108613.0,32,62,32.28333333333333,3364.367578729995
KR_7277133214,KR,1726243979017,14.18.616.8335,420,100,blue,1,511.2,218.0,0,1,1.85,117.83783783783784
KR_7277133214,KR,1726243979017,14.18.616.8335,420,200,red,0,527.0,255.0,0,1,1.85,137.83783783783784
KR_7277160209,KR,1726244797508,14.18.616.8335,420,100,blue,1,5149.2,129222.0,35,81,33.55,3851.6244411326384
KR_7277160209,KR,1726244797508,14.18.616.8335,420,200,red,0,5471.6,92614.0,20,63,33.55,2760.4769001490317
KR_7277237093,KR,1726247293189,14.18.616.8335,420,100,blue,1,5319.8,112410.0,31,60,30.15,3728.358208955224
KR_7277237093,KR,1726247293189,14.18.616.8335,420,200,red,0,4644.6,76007.0,18,59,30.15,2520.961857379768
KR_7277301092,KR,1726249927067,14.18.616.8335,420,100,blue,0,4896.6,111306.0,26,65,32.4,3435.3703703703704
KR_7277301092,KR,1726249927067,14.18.616.8335,420,200,red,1,5862.6,115068.0,33,77,32.4,3551.4814814814818
KR_7282210295,KR,1726458919651,14.18.616.8335,420,100,blue,1,4824.6,59332.0,24,41,22.816666666666666,2600.3798392987583
KR_7282210295,KR,1726458919651,14.18.616.8335,420,200,red,0,5377.6,58782.0,18,51,22.816666666666666,2576.27465303141
KR_7282260351,KR,1726460628793,14.18.616.8335,420,100,blue,0,4910.6,114551.0,25,59,33.516666666666666,3417.73247140726
KR_7282260351,KR,1726460628793,14.18.616.8335,420,200,red,1,5073.6,167389.0,50,58,33.516666666666666,4994.20188960716
KR_7282340558,KR,1726463097342,14.18.616.8335,420,100,blue,0,5694.8,108331.0,32,67,34.65,3126.4357864357867
KR_7282340558,KR,1726463097342,14.18.616.8335,420,200,red,1,5254.0,121333.0,34,100,34.65,3501.6738816738816
KR_7282435634,KR,1726466299006,14.18.616.8335,420,100,blue,0,4306.6,30463.0,6,21,15.48333333333333,1967.4703982777182
KR_7282435634,KR,1726466299006,14.18.616.8335,420,200,red,1,7097.8,55539.0,35,31,15.48333333333333,3587.018299246502
KR_7282481689,KR,1726467646240,14.18.616.8335,420,100,blue,0,4575.0,89176.0,16,67,33.53333333333333,2659.324055666004
KR_7282481689,KR,1726467646240,14.18.616.8335,420,200,red,1,4587.4,96812.0,34,66,33.53333333333333,2887.037773359841
KR_7282572321,KR,1726470113695,14.18.616.8335,420,100,blue,0,5498.8,221039.0,48,70,42.03333333333333,5258.659793814433
KR_7282572321,KR,1726470113695,14.18.616.8335,420,200,red,1,4890.0,232492.0,47,68,42.03333333333333,5531.134020618557
KR_7282679275,KR,1726472979967,14.18.616.8335,420,100,blue,0,5450.0,103095.0,31,82,32.03333333333333,3218.3662851196673
KR_7282679275,KR,1726472979967,14.18.616.8335,420,200,red,1,4933.4,112740.0,39,47,32.03333333333333,3519.4588969823103
KR_7283500878,KR,1726495023780,14.18.616.8335,420,100,blue,1,5910.4,73763.0,36,41,22.533333333333335,3273.505917159763
KR_7283500878,KR,1726495023780,14.18.616.8335,420,200,red,0,5011.0,59608.0,14,30,22.533333333333335,2645.325443786982
KR_7283586604,KR,1726496762176,14.18.616.8335,420,100,blue,1,5935.6,107215.0,39,61,26.8,4000.559701492537
KR_7283586604,KR,1726496762176,14.18.616.8335,420,200,red,0,4967.4,66260.0,12,61,26.8,2472.3880597014927
KR_7285872497,KR,1726585986612,14.18.616.8335,420,100,blue,0,5054.4,113370.0,29,63,36.68333333333333,3090.5043162199004
KR_7285872497,KR,1726585986612,14.18.616.8335,420,200,red,1,5444.8,142572.0,35,60,36.68333333333333,3886.5606542480696
KR_7290261771,KR,1726813897837,14.18.618.2357,420,100,blue,0,5243.4,191047.0,52,70,39.483333333333334,4838.674546222034
KR_7290261771,KR,1726813897837,14.18.618.2357,420,200,red,1,5486.2,200107.0,46,81,39.483333333333334,5068.138455044323
KR_7290333573,KR,1726816898173,14.18.618.2357,420,100,blue,1,5759.6,189601.0,41,74,36.56666666666667,5185.077484047401
KR_7290333573,KR,1726816898173,14.18.618.2357,420,200,red,0,4620.0,138278.0,40,80,36.56666666666667,3781.5314494074746
KR_7290377585,KR,1726818885477,14.18.618.2357,420,100,blue,0,5112.8,97523.0,24,65,27.53333333333334,3541.9975786924933
KR_7290377585,KR,1726818885477,14.18.618.2357,420,200,red,1,4998.0,114071.0,34,43,27.53333333333334,4143.014527845035
KR_7290436291,KR,1726821155922,14.18.618.2357,420,100,blue,0,5145.2,71927.0,23,46,26.233333333333338,2741.817026683608
KR_7290436291,KR,1726821155922,14.18.618.2357,420,200,red,1,5347.4,93606.0,37,52,26.233333333333338,3568.2083862770005
KR_7290488148,KR,1726823109006,14.18.618.2357,420,100,blue,1,5607.4,200154.0,56,96,38.63333333333333,5180.862812769629
KR_7290488148,KR,1726823109006,14.18.618.2357,420,200,red,0,5286.8,183229.0,41,58,38.63333333333333,4742.769628990509
KR_7292086400,KR,1726895143219,14.18.618.2357,420,100,blue,1,5396.6,121718.0,36,71,34.7,3507.723342939481
KR_7292086400,KR,1726895143219,14.18.618.2357,420,200,red,0,5063.4,119906.0,24,75,34.7,3455.50432276657
KR_7292169860,KR,1726898311583,14.18.618.2357,420,100,blue,1,5413.6,168823.0,48,76,38.31666666666667,4405.993910395824
KR_7292169860,KR,1726898311583,14.18.618.2357,420,200,red,0,5236.6,177637.0,33,67,38.31666666666667,4636.024358416703
KR_7301917281,KR,1727453065400,14.19.621.6353,420,100,blue,0,4983.6,123535.0,28,50,33.45,3693.1240657698054
KR_7301917281,KR,1727453065400,14.19.621.6353,420,200,red,1,6152.6,130294.0,39,72,33.45,3895.1868460388637
KR_7302460615,KR,1727499587949,14.19.621.6353,420,100,blue,1,6435.8,99603.0,40,36,25.533333333333335,3900.900783289817
KR_7302460615,KR,1727499587949,14.19.621.6353,420,200,red,0,5324.2,84588.0,22,44,25.533333333333335,3312.8459530026107
